chr,start,stop
NW_022145601.1,13053666,13058074
NW_022145601.1,13058359,13073964
NW_022145601.1,13166207,13194331
NW_022145601.1,13203749,13205774
NW_022145601.1,13210720,13226611
NW_022145601.1,13230288,13245703
NW_022145601.1,13250035,13307736
NW_022145601.1,13317295,13320194
NW_022145601.1,13323642,13328583
NW_022145601.1,13330235,13335308
NW_022145601.1,13337267,13347827
NW_022145601.1,13388974,13437648
NW_022145601.1,13453241,13455358
NW_022145601.1,13467236,13483809
NW_022145601.1,13483864,13494509
NW_022145601.1,13507490,13520214
NW_022145601.1,13523429,13531083
NW_022145601.1,13537988,13551970
NW_022145601.1,13557305,13568130
NW_022145601.1,13736217,13760564
NW_022145601.1,13767032,13794649
NW_022145601.1,13795469,13796541
NW_022145601.1,13800226,13805210
NW_022145601.1,13808862,13809934
NW_022145601.1,13811066,13821640
NW_022145601.1,13830159,13832406
NW_022145601.1,13906558,13908094
NW_022145601.1,13934794,13939437
NW_022145601.1,13940676,13955027
NW_022145601.1,13959169,13961126
NW_022145601.1,13981082,13986342
NW_022145601.1,14003924,14007125
NW_022145601.1,14013416,14019995
NW_022145601.1,14045279,14047606
NW_022145601.1,14061467,14064246
NW_022145601.1,14170526,14181474
NW_022145601.1,14184591,14197799
NW_022145601.1,14201610,14209993
NW_022145601.1,14216239,14221545
NW_022145601.1,14222765,14227475
NW_022145601.1,14239852,14245036
NW_022145601.1,14248235,14252557
NW_022145601.1,14254592,14261787
NW_022145601.1,14265137,14275732
NW_022145601.1,14296992,14298483
NW_022145601.1,14338338,14352132
NW_022145601.1,14354669,14361886
NW_022145601.1,14364619,14368939
NW_022145601.1,14370477,14376114
NW_022145601.1,14386809,14393571
NW_022145601.1,14394211,14399200
NW_022145601.1,14405839,14412871
NW_022145601.1,14417816,14423023
NW_022145601.1,14427381,14431216
NW_022145601.1,14437100,14448499
NW_022145601.1,14525984,14527514
NW_022145601.1,14600613,14601774
NW_022145601.1,14603594,14645599
NW_022145601.1,14651812,14728708
NW_022145601.1,14742055,14749862
NW_022145601.1,14750629,14777359
NW_022145601.1,14778332,14800915
NW_022145601.1,14806727,14809802
NW_022145601.1,14810104,14817376
NW_022145601.1,14827853,14878491
NW_022145601.1,14893993,14912975
NW_022145601.1,14922899,14935380
NW_022145601.1,14940092,14954683
NW_022145601.1,14956017,14972924
NW_022145601.1,14978664,14991096
NW_022145601.1,14998443,15040743
NW_022145601.1,15088327,15094312
NW_022145601.1,15215539,15221514
NW_022145601.1,15296136,15332147
NW_022145601.1,15335897,15337397
NW_022145601.1,15349974,15375009
NW_022145601.1,15376227,15389985
NW_022145601.1,15393707,15403070
NW_022145601.1,15405384,15438636
NW_022145601.1,15446116,15461531
NW_022145601.1,15468164,15483500
NW_022145601.1,15489337,15503325
NW_022145601.1,15544741,15547362
NW_022145601.1,15607372,15614547
NW_022145601.1,15623346,15638833
NW_022145601.1,15641504,15659302
NW_022145601.1,15660287,15668294
NW_022145601.1,15674272,15678285
NW_022145601.1,15682118,15684374
NW_022145601.1,15693108,15695322
NW_022145601.1,15712579,15714697
NW_022145601.1,15718964,15723442
NW_022145601.1,15725814,15751563
NW_022145601.1,15758815,15766758
NW_022145601.1,15773740,15776243
NW_022145601.1,15781927,15791900
NW_022145601.1,15799282,15831396
NW_022145601.1,15870831,15873264
NW_022145601.1,15888208,15919454
NW_022145601.1,15940825,15948542
NW_022145601.1,15952811,15961002
NW_022145601.1,15961019,15987595
NW_022145601.1,16016966,16036441
NW_022145601.1,16053654,16068159
NW_022145601.1,16071246,16086418
NW_022145601.1,16089470,16094821
NW_022145601.1,16096525,16106792
NW_022145601.1,16112096,16119496
NW_022145601.1,16122128,16127924
NW_022145601.1,16135171,16144577
NW_022145601.1,16145181,16184660
NW_022145601.1,16188158,16204727
NW_022145601.1,16209612,16295932
NW_022145601.1,16296717,16314745
NW_022145601.1,16314764,16318087
NW_022145601.1,16325326,16330382
NW_022145601.1,16337067,16339932
NW_022145601.1,16347555,16358511
NW_022145601.1,16359418,16376490
NW_022145601.1,16382648,16412611
NW_022145601.1,16423549,16454992
NW_022145601.1,16466598,16497865
NW_022145601.1,16498681,16502236
NW_022145601.1,16503162,16514890
NW_022145601.1,16518584,16527808
NW_022145601.1,16530945,16597024
NW_022145601.1,16601267,16618437
NW_022145601.1,16626744,16633507
NW_022145601.1,16648445,16674832
NW_022145601.1,16680808,16693050
NW_022145601.1,16693206,16712702
NW_022145601.1,16717106,16745347
NW_022145601.1,16761363,16774279
NW_022145601.1,16775135,16798624
NW_022145601.1,16804311,16817238
NW_022145601.1,16818493,16831229
NW_022145601.1,16834990,16839280
NW_022145601.1,16872968,16898298
NW_022145601.1,16922434,16928230
NW_022145601.1,16935002,16940637
NW_022145601.1,16964184,16968948
NW_022145601.1,17011002,17015749
NW_022145601.1,17027293,17034180
NW_022145601.1,17035296,17056090
NW_022145601.1,17059112,17066983
NW_022145601.1,17068858,17078875
NW_022145601.1,17079348,17094940
NW_022145601.1,17101686,17105453
NW_022145601.1,17113305,17124702
NW_022145601.1,17127536,17151975
NW_022145601.1,17153038,17169058
NW_022145601.1,17169690,17187651
NW_022145601.1,17205966,17211015
NW_022145601.1,17250713,17265968
NW_022145601.1,17286501,17290025
NW_022145601.1,17298599,17313484
NW_022145601.1,17318630,17339043
NW_022145601.1,17343713,17379593
NW_022145601.1,17431788,17434191
NW_022145601.1,17439743,17489832
NW_022145601.1,17507444,17525861
NW_022145601.1,17572661,17573800
NW_022145601.1,17574352,17575492
NW_022145601.1,17577295,17578435
NW_022145601.1,17578949,17580089
NW_022145601.1,17580574,17581714
NW_022145601.1,17584136,17585276
NW_022145601.1,17592020,17597077
NW_022145601.1,17597373,17616985
NW_022145601.1,17621359,17674564
NW_022145601.1,17678762,17679902
NW_022145601.1,17701643,17739023
NW_022145601.1,17793546,17814550
NW_022145601.1,17839632,17859191
NW_022145601.1,17864388,17873991
NW_022145601.1,17960456,17965402
NW_022145601.1,17968514,18008628
NW_022145601.1,18012458,18020327
NW_022145601.1,18035632,18046179
NW_022145601.1,18056409,18063523
NW_022145601.1,18067214,18071111
NW_022145601.1,18090835,18099603
NW_022145601.1,18117252,18121919
NW_022145601.1,18179809,18184725
NW_022145601.1,18192650,18217470
NW_022145601.1,18226913,18233458
NW_022145601.1,18263943,18329028
NW_022145601.1,18330668,18354440
NW_022145601.1,18355182,18364214
NW_022145601.1,18373604,18381138
NW_022145601.1,18471813,18536142
NW_022145601.1,18588090,18614487
NW_022145601.1,18648498,18678779
NW_022145601.1,18680606,18686143
NW_022145601.1,18691452,18729123
NW_022145601.1,18739136,18774223
NW_022145601.1,18780461,18786025
NW_022145601.1,18788982,18794207
NW_022145601.1,18800337,18812610
NW_022145601.1,18817627,18824981
NW_022145601.1,18837996,18841720
NW_022145601.1,18872848,18887432
NW_022145601.1,18890825,18927667
NW_022145601.1,19163269,19197814
NW_022145601.1,19204291,19209513
NW_022145601.1,19218192,19234251
NW_022145601.1,19259083,19271806
NW_022145601.1,19327815,19340105
NW_022145601.1,19345253,19354645
NW_022145601.1,19357198,19366407
NW_022145601.1,19377144,19386609
NW_022145601.1,19393742,19405106
NW_022145601.1,19415578,19460869
NW_022145601.1,19469059,19488983
NW_022145601.1,19494397,19505356
NW_022145601.1,19512893,19553866
NW_022145601.1,19601024,19604565
NW_022145601.1,19605450,19615342
NW_022145601.1,19627878,19636402
NW_022145601.1,19641274,19656058
NW_022145601.1,19657901,19680827
NW_022145601.1,19684051,19709031
NW_022145601.1,19716636,19723703
NW_022145601.1,19729781,19776730
NW_022145601.1,19778707,19784672
NW_022145601.1,19802295,19826602
NW_022145601.1,19826663,19846743
NW_022145601.1,19858142,19878923
NW_022145601.1,19882856,19918321
NW_022145601.1,19955372,19958729
NW_022145601.1,19964359,19968181
NW_022145601.1,19971654,19982758
NW_022145601.1,19993298,19996370
NW_022145601.1,20056601,20059145
NW_022145601.1,20073055,20085908
NW_022145601.1,20128766,20149536
NW_022145601.1,20154916,20170527
NW_022145601.1,20201815,20204214
NW_022145601.1,20228081,20246484
NW_022145601.1,20252992,20258146
NW_022145601.1,20314913,20338829
NW_022145601.1,20343008,20349745
NW_022145601.1,20354213,20355974
NW_022145601.1,20362302,20388298
NW_022145601.1,20389845,20406970
NW_022145601.1,20410766,20426256
NW_022145601.1,20430050,20447393
NW_022145601.1,20458494,20471020
NW_022145601.1,20480406,20494696
NW_022145601.1,20510640,20525394
NW_022145601.1,20529172,20541012
NW_022145601.1,20562208,20576722
NW_022145601.1,20582999,20597329
NW_022145601.1,20603579,20619302
NW_022145601.1,20645756,20648009
NW_022145601.1,20662302,20703312
NW_022145601.1,20722312,20725924
NW_022145601.1,20735602,20739590
NW_022145601.1,20747012,20748254
NW_022145601.1,20752320,20756025
NW_022145601.1,20770132,20774446
NW_022145601.1,20777960,20801268
NW_022145601.1,20804430,20822949
NW_022145601.1,20826208,20827279
NW_022145601.1,20830571,20880803
NW_022145601.1,20888417,20901048
NW_022145601.1,20911817,20922481
NW_022145601.1,20978274,20997563
NW_022145601.1,21005090,21050470
NW_022145601.1,21056301,21069435
NW_022145601.1,21070395,21079011
NW_022145601.1,21087144,21089357
NW_022145601.1,21092410,21116345
NW_022145601.1,21124368,21139394
NW_022145601.1,21140378,21165075
NW_022145601.1,21165519,21170832
NW_022145601.1,21172487,21201727
NW_022145601.1,21208222,21213384
NW_022145601.1,21217840,21230876
NW_022145601.1,21243283,21262719
NW_022145601.1,21286393,21291561
NW_022145601.1,21324074,21326192
NW_022145601.1,21341094,21345282
NW_022145601.1,21377783,21393527
NW_022145601.1,21426521,21434646
NW_022145601.1,21438202,21451114
NW_022145601.1,21453322,21462246
NW_022145601.1,21463802,21484285
NW_022145601.1,21484747,21485818
NW_022145601.1,21487539,21521705
NW_022145601.1,21537896,21553882
NW_022145601.1,21560261,21575594
NW_022145601.1,21614860,21631117
NW_022145601.1,21634325,21684643
NW_022145601.1,21697453,21704261
NW_022145601.1,21725588,21740188
NW_022145601.1,21741959,21755174
NW_022145601.1,21767791,21772699
NW_022145601.1,21789075,21811929
NW_022145601.1,21813430,21819331
NW_022145601.1,21821194,21834111
NW_022145601.1,21854346,21859203
NW_022145601.1,21863847,21891780
NW_022145601.1,21896241,21902136
NW_022145601.1,21904393,21922754
NW_022145601.1,21925846,21938584
NW_022145601.1,21968165,21985245
NW_022145601.1,21999627,22029618
NW_022145601.1,22205533,22248660
NW_022145601.1,22271475,22287600
NW_022145601.1,22294095,22312576
NW_022145601.1,22322837,22336604
NW_022145601.1,22345341,22349419
NW_022145601.1,22353794,22361863
NW_022145601.1,22375557,22380631
NW_022145601.1,22389604,22394775
NW_022145601.1,22405494,22411595
NW_022145601.1,22422317,22437607
NW_022145601.1,22442415,22451974
NW_022145601.1,22457352,22482215
NW_022145601.1,22501176,22504221
NW_022145601.1,22582581,22624552
NW_022145601.1,22645119,22648081
NW_022145601.1,22656942,22661178
NW_022145601.1,22721089,22728037
NW_022145601.1,22735634,22763017
NW_022145601.1,22767382,22777038
NW_022145601.1,22781459,22824678
NW_022145601.1,22825436,22831217
NW_022145601.1,22844125,22880988
NW_022145601.1,22906719,22922454
NW_022145601.1,22928083,22958108
NW_022145601.1,22973858,22976016
NW_022145601.1,22982970,23016204
NW_022145601.1,23023848,23038728
NW_022145601.1,23055909,23068672
NW_022145601.1,23071667,23092141
NW_022145601.1,23101944,23105084
NW_022145601.1,23120985,23130184
NW_022145601.1,23170601,23180648
NW_022145601.1,23188082,23193784
NW_022145601.1,23196287,23217161
NW_022145601.1,23221869,23367570
NW_022145601.1,23381292,23384173
NW_022145601.1,23391742,23395246
NW_022145601.1,23470969,23477292
NW_022145601.1,23480088,23525062
NW_022145601.1,23555455,23560246
NW_022145601.1,23650268,23669611
NW_022145601.1,23676065,23692594
NW_022145601.1,23721235,23744840
NW_022145601.1,23756046,23779139
NW_022145601.1,23790645,23805476
NW_022145601.1,23808281,23821344
NW_022145601.1,23827415,23844944
NW_022145601.1,23859832,23864854
NW_022145601.1,23952226,24008671
NW_022145601.1,24016963,24036616
NW_022145601.1,24042738,24058224
NW_022145601.1,24067522,24070040
NW_022145601.1,24074856,24088743
NW_022145601.1,24095139,24100324
NW_022145601.1,24104390,24140230
NW_022145601.1,24177861,24233349
NW_022145601.1,24248850,24253003
NW_022145601.1,24303014,24405182
NW_022145601.1,24406595,24422497
NW_022145601.1,24426928,24479782
NW_022145601.1,24486425,24514231
NW_022145601.1,24517115,24543258
NW_022145601.1,24556848,24567479
NW_022145601.1,24582292,24614535
NW_022145601.1,24626451,24631480
NW_022145601.1,24638074,24639694
NW_022145601.1,24645216,24658812
NW_022145601.1,24669144,24676862
NW_022145601.1,24682637,24695444
NW_022145601.1,24706436,24717602
NW_022145601.1,24721755,24736753
NW_022145601.1,24746611,24758120
NW_022145601.1,24758734,24767111
NW_022145601.1,24769118,24804723
NW_022145601.1,24810239,24828358
NW_022145601.1,24836580,24860288
NW_022145601.1,24869988,24907164
NW_022145601.1,24913151,24917361
NW_022145601.1,24930072,24946447
NW_022145601.1,24952003,24956370
NW_022145601.1,24965264,25003187
NW_022145601.1,25007564,25011361
NW_022145601.1,25014138,25043545
NW_022145601.1,25050066,25067371
NW_022145601.1,25074592,25095064
NW_022145601.1,25104057,25114342
NW_022145601.1,25118455,25121312
NW_022145601.1,25137075,25162191
NW_022145601.1,25163400,25199872
NW_022145601.1,25208312,25227768
NW_022145601.1,25257940,25259020
NW_022145601.1,25293856,25296469
NW_022145601.1,25300423,25323093
NW_022145601.1,25328147,25349139
NW_022145601.1,25357247,25396852
NW_022145601.1,25472020,25528924
NW_022145601.1,25537401,25542286
NW_022145601.1,25598317,25689645
NW_022145601.1,25696618,25712562
NW_022145601.1,25715067,25740394
NW_022145601.1,25747664,25770736
NW_022145601.1,25778700,25795990
NW_022145601.1,25813977,25822561
NW_022145601.1,25841413,25874972
NW_022145601.1,25892037,25894650
NW_022145601.1,25896520,25899074
NW_022145601.1,25903639,25917744
NW_022145601.1,25927643,25934333
NW_022145601.1,25942768,25964522
NW_022145601.1,25966692,25977880
NW_022145601.1,25983370,25988086
NW_022145601.1,25992071,25995883
NW_022145601.1,26004642,26016433
NW_022145601.1,26016884,26062388
NW_022145601.1,26067612,26085440
NW_022145601.1,26091705,26115559
NW_022145601.1,26127912,26162664
NW_022145601.1,26167779,26172312
NW_022145601.1,26184563,26202442
NW_022145601.1,26208286,26212099
NW_022145601.1,26226561,26260527
NW_022145601.1,26265396,26269748
NW_022145601.1,26271164,26295526
NW_022145601.1,26301693,26319919
NW_022145601.1,26330937,26364903
NW_022145601.1,26373558,26398258
NW_022145601.1,26398346,26403016
NW_022145601.1,26404209,26436640
NW_022145601.1,26444213,26463559
NW_022145601.1,26521482,26524428
NW_022145601.1,26529980,26535146
NW_022145601.1,26535362,26539075
NW_022145601.1,26540479,26555106
NW_022145601.1,26560366,26587002
NW_022145601.1,26587274,26607435
NW_022145601.1,26616370,26658109
NW_022145601.1,26661157,26714753
NW_022145601.1,26718928,26741865
NW_022145601.1,26756091,26780457
NW_022145601.1,26787363,26806024
NW_022145601.1,26816796,26869958
NW_022145601.1,26912839,26961579
NW_022145601.1,26971716,26985647
NW_022145601.1,26990819,27012656
NW_022145601.1,27016627,27057958
NW_022145601.1,27102784,27123297
NW_022145601.1,27127786,27134348
NW_022145601.1,27135141,27154399
NW_022145601.1,27159424,27222713
NW_022145601.1,27233759,27245033
NW_022145601.1,27324379,27331848
NW_022145601.1,27331876,27336778
NW_022145601.1,27346016,27352685
NW_022145601.1,27355508,27381369
NW_022145601.1,27391218,27451764
NW_022145601.1,27459992,27464303
NW_022145601.1,27514153,27546898
NW_022145601.1,27556675,27571409
NW_022145601.1,27576940,27597882
NW_022145601.1,27600693,27665926
NW_022145601.1,27685530,27704475
NW_022145601.1,27711517,27739773
NW_022145601.1,27740088,27800387
NW_022145601.1,27811647,27823417
NW_022145601.1,27915031,27947902
NW_022145601.1,27956286,27964707
NW_022145601.1,27994172,28040968
NW_022145601.1,28048724,28061601
NW_022145601.1,28064138,28099027
NW_022145601.1,28105033,28132135
NW_022145601.1,28215810,28278163
NW_022145601.1,28283301,28294073
NW_022145601.1,28298376,28318394
NW_022145601.1,28323398,28330007
NW_022145601.1,28363626,28376991
NW_022145601.1,28414628,28456016
NW_022145601.1,28460565,28642373
NW_022145601.1,28648817,28653018
NW_022145601.1,28657721,28660194
NW_022145601.1,28661305,28664492
NW_022145601.1,28666053,28670869
NW_022145601.1,28674933,28684185
NW_022145601.1,28688898,28701308
NW_022145601.1,28711524,28714567
NW_022145601.1,28734912,28738212
NW_022145601.1,28744026,28783056
NW_022145601.1,28846114,28871706
NW_022145601.1,28887921,28891649
NW_022145601.1,28903090,28924696
NW_022145601.1,28932090,28945028
NW_022145601.1,28956306,28959854
NW_022145601.1,28966722,28975709
NW_022145601.1,29412074,29417584
NW_022145601.1,29423929,29425348
NW_022145601.1,29495893,29500958
NW_022145601.1,29559223,29574639
NW_022145601.1,29580459,29602031
NW_022145601.1,29668112,29680893
NW_022145601.1,29690104,29727978
NW_022145601.1,29789174,29802010
NW_022145601.1,29805536,29848640
NW_022145601.1,29876606,29878870
NW_022145601.1,29904953,29907599
NW_022145601.1,29929809,29934623
NW_022145601.1,29952402,29953475
NW_022145601.1,29963439,29965029
NW_022145601.1,30001200,30003471
NW_022145601.1,30011052,30013332
NW_022145601.1,30013828,30031851
NW_022145601.1,30035486,30048722
NW_022145601.1,30049742,30062494
NW_022145601.1,30064923,30072129
NW_022145601.1,30080460,30137136
NW_022145601.1,30210965,30219877
NW_022145601.1,30253580,30260322
NW_022145601.1,30269135,30270206
NW_022145601.1,30270686,30272019
NW_022145601.1,30272173,30273409
NW_022145601.1,30273846,30274917
NW_022145601.1,30275368,30276439
NW_022145601.1,30279465,30288666
NW_022145601.1,30291357,30300026
NW_022145601.1,30300251,30434085
NW_022145601.1,30444058,30451094
NW_022145601.1,30462551,30469180
NW_022145601.1,30481518,30491096
NW_022145601.1,30505221,30509068
NW_022145601.1,30519470,30529938
NW_022145601.1,30530738,30537785
NW_022145601.1,30539241,30561894
NW_022145601.1,30571993,30584583
NW_022145601.1,30587756,30614184
NW_022145601.1,30632302,30668920
NW_022145601.1,30749727,30759166
NW_022145601.1,30799619,30808427
NW_022145601.1,30811511,30828630
NW_022145601.1,30849467,30890361
NW_022145601.1,30912398,30914943
NW_022145601.1,30927056,30938083
NW_022145601.1,30941593,30945981
NW_022145601.1,30949014,30997176
NW_022145601.1,31012658,31039990
NW_022145601.1,31050943,31063203
NW_022145601.1,31064645,31071681
NW_022145601.1,31325544,31327611
NW_022145601.1,31328590,31329661
NW_022145601.1,31388541,31407620
NW_022145601.1,31417060,31442935
NW_022145601.1,31446465,31492183
NW_022145601.1,31509295,31515219
NW_022145601.1,31620898,31622985
NW_022145601.1,31632739,31648494
NW_022145601.1,31651954,31668221
NW_022145601.1,31684967,31704483
NW_022145601.1,31708386,31723677
NW_022145601.1,31729701,31739796
NW_022145601.1,31764504,31766349
NW_022145601.1,31867075,31875407
NW_022145601.1,31885581,31892478
NW_022145601.1,31895680,31905618
NW_022145601.1,31915886,31923106
NW_022145601.1,31954995,31957137
NW_022145601.1,31984314,31995834
NW_022145601.1,31996953,32012306
NW_022145601.1,32014867,32035750
NW_022145601.1,32035994,32040880
NW_022145601.1,32046969,32061100
NW_022145601.1,32063788,32084667
NW_022145601.1,32157731,32180227
NW_022145601.1,32331209,32334615
NW_022145601.1,32395101,32452363
NW_022145601.1,32468913,32473906
NW_022145601.1,32482045,32485592
NW_022145601.1,32499369,32501806
NW_022145601.1,32515665,32538838
NW_022145601.1,32549840,32564764
NW_022145601.1,32568946,32595233
NW_022145601.1,32605673,32623993
NW_022145601.1,32651052,32658529
NW_022145601.1,32664159,32678828
NW_022145601.1,32699518,32704613
NW_022145601.1,32705805,32718371
NW_022145601.1,32728700,32745017
NW_022145601.1,32745868,32749202
NW_022145601.1,32759683,32780721
NW_022145601.1,32790390,32823815
NW_022145601.1,32828567,32872242
NW_022145601.1,32888204,32899264
NW_022145601.1,32951484,32958973
NW_022145601.1,32981011,32985469
NW_022145601.1,33005921,33016555
NW_022145601.1,33019634,33026298
NW_022145601.1,33069860,33081702
NW_022145601.1,33089497,33092923
NW_022145601.1,33101854,33106711
NW_022145601.1,33141162,33144761
NW_022145601.1,33166168,33193945
NW_022145601.1,33200321,33213178
NW_022145601.1,33213827,33222266
NW_022145601.1,33233700,33241610
NW_022145601.1,33245383,33259809
NW_022145601.1,33260730,33264694
NW_022145601.1,33264773,33274926
NW_022145601.1,33276643,33280905
NW_022145601.1,33282270,33286930
NW_022145601.1,33287425,33289221
NW_022145601.1,33298045,33322732
NW_022145601.1,33327062,33348416
NW_022145601.1,33352474,33370185
NW_022145601.1,33371823,33394023
NW_022145601.1,33396660,33442366
NW_022145601.1,33456416,33460229
NW_022145601.1,33466157,33483409
NW_022145601.1,33489016,33492980
NW_022145601.1,33496676,33506598
NW_022145601.1,33525371,33569730
NW_022145601.1,33578639,33605765
NW_022145601.1,33606816,33612232
NW_022145601.1,33616048,33621144
NW_022145601.1,33631864,33674860
NW_022145601.1,33714843,33717198
NW_022145601.1,33724191,33730876
NW_022145601.1,33738228,33740409
NW_022145601.1,33770843,33776634
NW_022145601.1,33780187,33786039
NW_022145601.1,33801339,33804121
NW_022145601.1,33807740,33829816
NW_022145601.1,33859298,33873695
NW_022145601.1,33931211,33958906
NW_022145601.1,34029531,34032259
NW_022145601.1,34033825,34048546
NW_022145601.1,34060528,34084855
NW_022145601.1,34093414,34096353
NW_022145601.1,34097082,34099400
NW_022145601.1,34102942,34109156
NW_022145601.1,34129562,34176769
NW_022145601.1,34181001,34207365
NW_022145601.1,34212520,34231480
NW_022145601.1,34233502,34241396
NW_022145601.1,34243092,34248739
NW_022145601.1,34255175,34267022
NW_022145601.1,34292798,34299386
NW_022145601.1,34312326,34316051
NW_022145601.1,34328237,34337429
NW_022145601.1,34447109,34450306
NW_022145601.1,34475971,34494899
NW_022145601.1,34522081,34548633
NW_022145601.1,34563679,34581486
NW_022145601.1,34597426,34599413
NW_022145601.1,34619346,34623887
NW_022145601.1,34626439,34629481
NW_022145601.1,34630888,34633035
NW_022145601.1,34641687,34668193
NW_022145601.1,34669256,34674413
NW_022145601.1,34674644,34684694
NW_022145601.1,34686865,34700481
NW_022145601.1,34703711,34713324
NW_022145601.1,34717475,34719917
NW_022145601.1,34725114,34816936
NW_022145601.1,34829181,34853982
NW_022145601.1,34856025,34885590
NW_022145601.1,34891703,34903343
NW_022145601.1,34906848,34933737
NW_022145601.1,34936381,34978375
NW_022145601.1,34990927,35005329
NW_022145602.1,-754,10156
NW_022145602.1,18275,22387
NW_022145602.1,23186,28377
NW_022145602.1,40043,43743
NW_022145602.1,84915,115151
NW_022145602.1,128067,132559
NW_022145602.1,159078,164248
NW_022145602.1,172115,179177
NW_022145602.1,185521,204269
NW_022145602.1,205753,228914
NW_022145602.1,247649,253347
NW_022145602.1,255629,290403
NW_022145602.1,330780,363254
NW_022145602.1,381361,455140
NW_022145602.1,459744,469829
NW_022145602.1,470815,478584
NW_022145602.1,484373,488977
NW_022145602.1,489863,495849
NW_022145602.1,498041,506769
NW_022145602.1,526602,529079
NW_022145602.1,539624,555419
NW_022145602.1,560071,564612
NW_022145602.1,567995,575672
NW_022145602.1,581068,602351
NW_022145602.1,608628,620271
NW_022145602.1,624911,639341
NW_022145602.1,674591,684959
NW_022145602.1,687364,805179
NW_022145602.1,811750,813476
NW_022145602.1,834695,854564
NW_022145602.1,861704,865812
NW_022145602.1,964974,975338
NW_022145602.1,986920,991663
NW_022145602.1,1047439,1078589
NW_022145602.1,1085926,1104609
NW_022145602.1,1106409,1113098
NW_022145602.1,1133595,1140458
NW_022145602.1,1141629,1156337
NW_022145602.1,1161065,1167306
NW_022145602.1,1169887,1186740
NW_022145602.1,1189809,1197176
NW_022145602.1,1202661,1212505
NW_022145602.1,1225686,1241452
NW_022145602.1,1250500,1258241
NW_022145602.1,1286658,1308218
NW_022145602.1,1310950,1324933
NW_022145602.1,1330983,1334771
NW_022145602.1,1347262,1350919
NW_022145602.1,1364179,1367876
NW_022145602.1,1374962,1404983
NW_022145602.1,1406261,1438055
NW_022145602.1,1445178,1448276
NW_022145602.1,1448350,1455091
NW_022145602.1,1471961,1481528
NW_022145602.1,1516802,1525419
NW_022145602.1,1525483,1544625
NW_022145602.1,1548357,1572804
NW_022145602.1,1574163,1596811
NW_022145602.1,1652637,1656908
NW_022145602.1,1679410,1681693
NW_022145602.1,1700648,1713017
NW_022145602.1,1807985,1835274
NW_022145602.1,1858831,1873991
NW_022145602.1,1895231,1899941
NW_022145602.1,2037515,2049256
NW_022145602.1,2061029,2076517
NW_022145602.1,2084264,2113894
NW_022145602.1,2146340,2161343
NW_022145602.1,2179815,2193280
NW_022145602.1,2329928,2334725
NW_022145602.1,2338761,2346463
NW_022145602.1,2353412,2465137
NW_022145602.1,2469160,2488489
NW_022145602.1,2494784,2496836
NW_022145602.1,2520532,2527603
NW_022145602.1,2551024,2565519
NW_022145602.1,2579854,2588452
NW_022145602.1,2589580,2605772
NW_022145602.1,2613048,2626973
NW_022145602.1,2641247,2653360
NW_022145602.1,2662685,2677307
NW_022145602.1,2699648,2709936
NW_022145602.1,2723991,2735023
NW_022145602.1,2740018,2772383
NW_022145602.1,2776230,2795836
NW_022145602.1,2802543,2812175
NW_022145602.1,2822134,2831910
NW_022145602.1,2841945,2852054
NW_022145602.1,2888987,2917442
NW_022145602.1,2970787,2985923
NW_022145602.1,3035558,3041698
NW_022145602.1,3048935,3072552
NW_022145602.1,3087222,3104329
NW_022145602.1,3139664,3157257
NW_022145602.1,3161052,3202847
NW_022145602.1,3217141,3265861
NW_022145602.1,3268922,3310999
NW_022145602.1,3321002,3338421
NW_022145602.1,3339484,3344603
NW_022145602.1,3349407,3354559
NW_022145602.1,3379275,3542307
NW_022145602.1,3542880,3569295
NW_022145602.1,3656513,3660105
NW_022145602.1,3668726,3678173
NW_022145602.1,3690118,3697949
NW_022145602.1,3732087,3739535
NW_022145602.1,3743729,3762777
NW_022145602.1,3780478,3785852
NW_022145602.1,3804514,3810919
NW_022145602.1,3865023,3873219
NW_022145602.1,3876815,3897254
NW_022145602.1,3902297,3933742
NW_022145602.1,3934973,3943220
NW_022145602.1,3944654,3950496
NW_022145602.1,3960462,3976437
NW_022145602.1,3977857,3980139
NW_022145602.1,3981114,4001007
NW_022145602.1,4006475,4012795
NW_022145602.1,4014971,4021012
NW_022145602.1,4050739,4083835
NW_022145602.1,4090443,4093566
NW_022145602.1,4094072,4096729
NW_022145602.1,4097106,4099972
NW_022145602.1,4106654,4122091
NW_022145602.1,4124586,4205531
NW_022145602.1,4216092,4220950
NW_022145602.1,4225434,4231373
NW_022145602.1,4235735,4270956
NW_022145602.1,4319602,4322234
NW_022145602.1,4331631,4349455
NW_022145602.1,4372300,4390199
NW_022145602.1,4401225,4403391
NW_022145602.1,4406870,4410662
NW_022145602.1,4412900,4418502
NW_022145602.1,4418731,4423583
NW_022145602.1,4433927,4456408
NW_022145602.1,4460096,4473010
NW_022145602.1,4478701,4486256
NW_022145602.1,4490457,4517160
NW_022145602.1,4539495,4637012
NW_022145602.1,4641255,4647893
NW_022145602.1,4660962,4694879
NW_022145602.1,4716004,4721068
NW_022145602.1,4727995,4729076
NW_022145602.1,4731504,4758870
NW_022145602.1,4761410,4786284
NW_022145602.1,4787669,4797066
NW_022145602.1,4804530,4814534
NW_022145602.1,4831021,4870020
NW_022145602.1,4876329,4891726
NW_022145602.1,4895059,4901492
NW_022145602.1,4908231,4933267
NW_022145602.1,4937047,4972581
